Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","39130.01","Rice, gluten","2018","2018","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","39130.01","Rice, gluten","2019","2019","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","39130.01","Rice, gluten","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2010","2010","tonnes","20500000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2011","2011","tonnes","23500000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2012","2012","tonnes","25100000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2013","2013","tonnes","25500000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2014","2014","tonnes","22800000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2015","2015","tonnes","17800000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2016","2016","tonnes","18400000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2017","2017","tonnes","20550000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2018","2018","tonnes","22600000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2019","2019","tonnes","29500000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","23161.02","Rice, milled","2020","2020","tonnes","33900000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2010","2010","tonnes","90500000","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2011","2011","tonnes","97743064","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2012","2012","tonnes","97707051","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2013","2013","tonnes","97800000","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2014","2014","tonnes","97068616.2","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2015","2015","tonnes","97426022","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2016","2016","tonnes","100956674.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2017","2017","tonnes","103983673.53","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2018","2018","tonnes","107749974.5","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2019","2019","tonnes","107729375.46","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.02","Rice, milled","2020","2020","tonnes","109863496.11","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2010","2010","tonnes","95","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2011","2011","tonnes","1093","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2012","2012","tonnes","538","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2013","2013","tonnes","1322","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2014","2014","tonnes","1493.94","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2015","2015","tonnes","1307.91","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2016","2016","tonnes","985.63","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2017","2017","tonnes","1822.63","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2018","2018","tonnes","6283.48","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2019","2019","tonnes","4815.7","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import Quantity","23161.02","Rice, milled","2020","2020","tonnes","3800.76","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2010","2010","tonnes","3000000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2011","2011","tonnes","1600000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2012","2012","tonnes","400000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2013","2013","tonnes","-2700000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2014","2014","tonnes","-5000000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2015","2015","tonnes","600000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2016","2016","tonnes","2150000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2017","2017","tonnes","2050000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2018","2018","tonnes","6900000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2019","2019","tonnes","4400000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","23161.02","Rice, milled","2020","2020","tonnes","2100000","T","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2010","2010","tonnes","2217532","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2011","2011","tonnes","4758841","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2012","2012","tonnes","9329935","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2013","2013","tonnes","10105058","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2014","2014","tonnes","9991927.61","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2015","2015","tonnes","9662944.54","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2016","2016","tonnes","9059156.14","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2017","2017","tonnes","10720926.54","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2018","2018","tonnes","10044804.15","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2019","2019","tonnes","9250845.89","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export Quantity","23161.02","Rice, milled","2020","2020","tonnes","12993121.73","A","Official figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2010","2010","tonnes","4719717","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2011","2011","tonnes","5057821","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2012","2012","tonnes","4869107","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2013","2013","tonnes","5002114","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2014","2014","tonnes","5095800.75","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2015","2015","tonnes","4823744.77","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2016","2016","tonnes","4966631.1","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2017","2017","tonnes","5047884.67","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2018","2018","tonnes","5025535.47","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2019","2019","tonnes","5040000","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","23161.02","Rice, milled","2020","2020","tonnes","4890000","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.02","Rice, milled","2014","2014","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.02","Rice, milled","2015","2015","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.02","Rice, milled","2016","2016","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.02","Rice, milled","2017","2017","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.02","Rice, milled","2018","2018","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.02","Rice, milled","2019","2019","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.02","Rice, milled","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2010","2010","tonnes","80562846","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2011","2011","tonnes","86327495","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2012","2012","tonnes","83108547","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2013","2013","tonnes","85394150","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2014","2014","tonnes","86982381.79","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2015","2015","tonnes","82340640.6","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2016","2016","tonnes","84781873.23","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2017","2017","tonnes","86166684.94","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2018","2018","tonnes","85785918.35","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2019","2019","tonnes","89043345.27","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","23161.02","Rice, milled","2020","2020","tonnes","89884175.14","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2010","2010","kcal/capita/day","647","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2011","2011","kcal/capita/day","685","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2012","2012","kcal/capita/day","651","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2013","2013","kcal/capita/day","661","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2014","2014","kcal/capita/day","665.85","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2015","2015","kcal/capita/day","623.32","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2016","2016","kcal/capita/day","634.84","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2017","2017","kcal/capita/day","638.38","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2018","2018","kcal/capita/day","629","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2019","2019","kcal/capita/day","646.3","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","664","Food supply (kcal/capita/day)","23161.02","Rice, milled","2020","2020","kcal/capita/day","645.98","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2010","2010","g/capita/day","179","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2011","2011","g/capita/day","189","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2012","2012","g/capita/day","180","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2013","2013","g/capita/day","183","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2014","2014","g/capita/day","183.94","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2015","2015","g/capita/day","172.19","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2016","2016","g/capita/day","175.37","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2017","2017","g/capita/day","176.35","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2018","2018","g/capita/day","173.76","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2019","2019","g/capita/day","178.54","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","23161.02","Rice, milled","2020","2020","g/capita/day","178.45","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.01","Rice, milled (husked)","2010","2010","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.01","Rice, milled (husked)","2011","2011","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.01","Rice, milled (husked)","2012","2012","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","23161.01","Rice, milled (husked)","2013","2013","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.01","Rice, milled (husked)","2014","2014","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.01","Rice, milled (husked)","2015","2015","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.01","Rice, milled (husked)","2016","2016","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.01","Rice, milled (husked)","2017","2017","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.01","Rice, milled (husked)","2018","2018","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.01","Rice, milled (husked)","2019","2019","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","23161.01","Rice, milled (husked)","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2010","2010","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2011","2011","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2012","2012","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2013","2013","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2014","2014","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2015","2015","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2016","2016","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2017","2017","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2018","2018","tonnes","0","E","Estimated value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2019","2019","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5113","Opening stocks","24230.02","Rice-fermented beverages","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","24230.02","Rice-fermented beverages","2010","2010","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","24230.02","Rice-fermented beverages","2011","2011","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","24230.02","Rice-fermented beverages","2012","2012","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","24230.02","Rice-fermented beverages","2013","2013","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","24230.02","Rice-fermented beverages","2014","2014","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","24230.02","Rice-fermented beverages","2015","2015","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","24230.02","Rice-fermented beverages","2016","2016","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","24230.02","Rice-fermented beverages","2017","2017","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","24230.02","Rice-fermented beverages","2018","2018","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","24230.02","Rice-fermented beverages","2019","2019","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5071","Stock Variation","24230.02","Rice-fermented beverages","2020","2020","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","24230.02","Rice-fermented beverages","2014","2014","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","24230.02","Rice-fermented beverages","2015","2015","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","24230.02","Rice-fermented beverages","2016","2016","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","24230.02","Rice-fermented beverages","2017","2017","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","24230.02","Rice-fermented beverages","2018","2018","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","24230.02","Rice-fermented beverages","2019","2019","tonnes","0","I","Imputed value"
"SCL","Supply Utilization Accounts (2010-)","356","India","5166","Residuals","24230.02","Rice-fermented beverages","2020","2020","tonnes","0","I","Imputed value"
